Household ID,Household Type,Person ID,Age,Sex,Position in Household,Tags
2834,family,11000,51,0,parent,
2834,family,11001,54,1,parent,
2834,family,11002,4,1,child,
2835,family,11003,29,0,parent,
2835,family,11004,33,1,parent,
2835,family,11005,7,0,child,
2835,family,20967,59,0,grandparent,
2836,family,11006,37,0,parent,
2836,family,11007,37,1,parent,
2836,family,11008,16,0,child,
2836,family,21297,75,0,grandparent,
2836,family,21298,65,0,grandparent,
2837,family,11009,27,0,parent,
2837,family,11010,32,1,parent,
2837,family,11011,8,1,child,
2837,family,20738,47,0,grandparent,
2837,family,20739,55,1,grandparent,
2838,family,11012,42,0,parent,
2838,family,11013,39,1,parent,
2838,family,11014,7,0,child,
2838,family,11015,5,1,child,
2839,family,11016,38,0,parent,
2839,family,11017,39,1,parent,
2839,family,11018,11,1,child,
2840,family,11019,34,0,parent,
2840,family,11020,26,1,parent,
2840,family,11021,8,0,child,
2840,family,11022,6,1,child,
2841,family,11023,35,0,parent,
2841,family,11024,40,1,parent,
2841,family,11025,15,1,child,
2842,family,11026,48,0,parent,
2842,family,11027,52,1,parent,
2842,family,11028,16,0,child,
2843,family,11029,50,0,parent,
2843,family,11030,46,1,parent,
2843,family,11031,1,1,child,
2844,family,11032,36,0,parent,
2844,family,11033,37,1,parent,
2844,family,11034,8,1,child,
2844,family,11035,6,1,child,
2845,family,11036,42,0,parent,
2845,family,11037,38,1,parent,
2845,family,11038,7,0,child,
2846,family,11039,58,0,parent,
2846,family,11040,59,1,parent,
2846,family,11041,15,1,child,
2847,family,11042,48,0,parent,
2847,family,11043,51,1,parent,
2847,family,11044,0,1,child,
2847,family,11045,1,1,child,
2848,family,11046,51,0,parent,
2848,family,11047,53,1,parent,
2848,family,11048,15,0,child,
2849,family,11049,41,0,parent,
2849,family,11050,37,1,parent,
2849,family,11051,16,0,child,
2849,family,11052,14,0,child,
2850,family,11053,53,0,parent,
2850,family,11054,49,1,parent,
2850,family,11055,9,0,child,
2850,family,11056,6,1,child,
2850,family,11057,6,0,child,
2851,family,11058,37,0,parent,
2851,family,11059,39,1,parent,
2851,family,11060,3,0,child,
2851,family,11061,2,0,child,
2852,family,11062,36,0,parent,
2852,family,11063,40,1,parent,
2852,family,11064,14,0,child,
2852,family,11065,12,0,child,
2853,family,11066,44,0,parent,
2853,family,11067,35,1,parent,
2853,family,11068,0,0,child,
2853,family,11069,1,1,child,
2853,family,11070,4,0,child,
2854,family,11071,26,0,parent,
2854,family,11072,25,1,parent,
2854,family,11073,2,1,child,
2854,family,11074,0,1,child,
2855,family,11075,35,0,parent,
2855,family,11076,41,1,parent,
2855,family,11077,13,0,child,
2855,family,11078,15,0,child,
2855,family,21472,58,1,grandparent,
2855,family,21473,56,1,grandparent,
2856,family,11079,39,0,parent,
2856,family,11080,41,1,parent,
2856,family,11081,3,1,child,
2856,family,11082,6,1,child,
2856,family,20617,64,0,grandparent,
2856,family,20618,68,1,grandparent,
2857,family,11083,43,0,parent,
2857,family,11084,37,1,parent,
2857,family,11085,12,0,child,
2858,family,11086,52,0,parent,
2858,family,11087,53,1,parent,
2858,family,11088,1,0,child,
2858,family,11089,6,1,child,
2858,family,11090,4,0,child,
2858,family,11091,0,1,child,
2859,family,11092,52,0,parent,
2859,family,11093,47,1,parent,
2859,family,11094,1,0,child,
2859,family,11095,4,1,child,
2860,family,11096,41,0,parent,
2860,family,11097,40,1,parent,
2860,family,11098,10,1,child,
2861,family,11099,57,0,parent,
2861,family,11100,56,1,parent,
2861,family,11101,17,0,child,
2862,family,11102,63,0,parent,
2862,family,11103,62,1,parent,
2862,family,11104,10,0,child,
2862,family,11105,12,0,child,
2862,family,11106,7,1,child,
2863,family,11107,41,0,parent,
2863,family,11108,37,1,parent,
2863,family,11109,13,1,child,
2863,family,11110,12,1,child,
2864,family,11111,43,0,parent,
2864,family,11112,37,1,parent,
2864,family,11113,7,1,child,
2864,family,21646,55,1,grandparent,
2864,family,21647,65,0,grandparent,
2865,family,11114,35,0,parent,
2865,family,11115,40,1,parent,
2865,family,11116,14,0,child,
2865,family,11117,12,0,child,
2866,family,11118,27,0,parent,
2866,family,11119,32,1,parent,
2866,family,11120,3,0,child,
2866,family,11121,1,1,child,
2866,family,11122,5,1,child,
2867,family,11123,33,0,parent,
2867,family,11124,25,1,parent,
2867,family,11125,5,1,child,
2867,family,11126,6,0,child,
2868,family,11127,52,0,parent,
2868,family,11128,48,1,parent,
2868,family,11129,5,1,child,
2868,family,11130,2,0,child,
2869,family,11131,50,0,parent,
2869,family,11132,51,1,parent,
2869,family,11133,14,1,child,
2869,family,11134,17,1,child,
2870,family,11135,35,0,parent,
2870,family,11136,43,1,parent,
2870,family,11137,16,1,child,
2871,family,11138,43,0,parent,
2871,family,11139,41,1,parent,
2871,family,11140,3,0,child,
2871,family,11141,0,1,child,
2871,family,11142,0,1,child,
2872,family,11143,42,0,parent,
2872,family,11144,38,1,parent,
2872,family,11145,6,1,child,
2872,family,11146,4,0,child,
2872,family,11147,2,0,child,
2873,family,11148,50,0,parent,
2873,family,11149,46,1,parent,
2873,family,11150,0,0,child,
2873,family,11151,1,0,child,
2873,family,11152,0,1,child,
2873,family,11153,3,1,child,
2873,family,11154,3,1,child,
2874,family,11155,54,0,parent,
2874,family,11156,50,1,parent,
2874,family,11157,12,0,child,
2874,family,11158,13,1,child,
2874,family,21258,93,1,grandparent,
2874,family,21259,76,0,grandparent,
2875,family,11159,34,0,parent,
2875,family,11160,31,1,parent,
2875,family,11161,11,1,child,
2875,family,11162,12,1,child,
2875,family,21165,64,0,grandparent,
2875,family,21166,58,0,grandparent,
2876,family,11163,43,0,parent,
2876,family,11164,37,1,parent,
2876,family,11165,11,1,child,
2877,family,11166,54,0,parent,
2877,family,11167,53,1,parent,
2877,family,11168,4,1,child,
2878,family,11169,32,0,parent,
2878,family,11170,29,1,parent,
2878,family,11171,0,0,child,
2878,family,11172,2,1,child,
2878,family,11173,0,0,child,
2879,family,11174,36,0,parent,
2879,family,11175,43,1,parent,
2879,family,11176,11,0,child,
2879,family,11177,7,0,child,
2879,family,11178,10,0,child,
2880,family,11179,40,0,parent,
2880,family,11180,36,1,parent,
2880,family,11181,16,0,child,
2880,family,11182,13,1,child,
2881,family,11183,45,0,parent,
2881,family,11184,48,1,parent,
2881,family,11185,8,1,child,
2881,family,21096,71,0,grandparent,
2881,family,21097,65,1,grandparent,
2882,family,11186,42,0,parent,
2882,family,11187,39,1,parent,
2882,family,11188,16,0,child,
2882,family,21267,77,0,grandparent,
2882,family,21268,63,1,grandparent,
2883,family,11189,27,0,parent,
2883,family,11190,26,1,parent,
2883,family,11191,3,1,child,
2883,family,21775,66,0,grandparent,
2884,family,11192,43,0,parent,
2884,family,11193,43,1,parent,
2884,family,11194,14,1,child,
2884,family,11195,17,1,child,
2885,family,11196,63,0,parent,
2885,family,11197,57,1,parent,
2885,family,11198,17,1,child,
2886,family,11199,45,0,parent,
2886,family,11200,46,1,parent,
2886,family,11201,13,0,child,
2887,family,11202,32,0,parent,
2887,family,11203,30,1,parent,
2887,family,11204,10,0,child,
2887,family,11205,11,0,child,
2888,family,11206,37,0,parent,
2888,family,11207,35,1,parent,
2888,family,11208,0,0,child,
2888,family,11209,4,0,child,
2888,family,11210,0,0,child,
2888,family,11211,1,0,child,
2889,family,11212,38,0,parent,
2889,family,11213,35,1,parent,
2889,family,11214,8,1,child,
2889,family,11215,7,1,child,
2889,family,11216,6,1,child,
2889,family,21657,63,0,grandparent,
2889,family,21658,79,1,grandparent,
2890,family,11217,52,0,parent,
2890,family,11218,45,1,parent,
2890,family,11219,16,0,child,
2890,family,11220,14,0,child,
2891,family,11221,45,0,parent,
2891,family,11222,45,1,parent,
2891,family,11223,0,0,child,
2891,family,11224,1,1,child,
2892,family,11225,42,0,parent,
2892,family,11226,35,1,parent,
2892,family,11227,6,0,child,
2892,family,20774,60,0,grandparent,
2892,family,20775,64,1,grandparent,
2893,family,11228,36,0,parent,
2893,family,11229,38,1,parent,
2893,family,11230,8,1,child,
2894,family,11231,36,0,parent,
2894,family,11232,41,1,parent,
2894,family,11233,16,0,child,
2895,family,11234,37,0,parent,
2895,family,11235,36,1,parent,
2895,family,11236,16,1,child,
2895,family,11237,13,0,child,
2895,family,11238,14,1,child,
2896,family,11239,25,0,parent,
2896,family,11240,33,1,parent,
2896,family,11241,3,1,child,
2897,family,11242,38,0,parent,
2897,family,11243,37,1,parent,
2897,family,11244,3,0,child,
2897,family,11245,5,0,child,
2897,family,11246,4,1,child,
2898,family,11247,35,0,parent,
2898,family,11248,43,1,parent,
2898,family,11249,3,0,child,
2898,family,11250,2,0,child,
2898,family,11251,6,0,child,
2899,family,11252,42,0,parent,
2899,family,11253,43,1,parent,
2899,family,11254,15,0,child,
2899,family,11255,15,1,child,
2899,family,21737,60,1,grandparent,
2899,family,21738,87,0,grandparent,
2900,family,11256,42,0,parent,
2900,family,11257,35,1,parent,
2900,family,11258,0,1,child,
2900,family,11259,1,1,child,
2900,family,11260,0,1,child,
2900,family,11261,0,0,child,
2900,family,11262,3,0,child,
2901,family,11263,39,0,parent,
2901,family,11264,40,1,parent,
2901,family,11265,0,1,child,
2902,family,11266,42,0,parent,
2902,family,11267,36,1,parent,
2902,family,11268,5,1,child,
2902,family,11269,1,0,child,
2902,family,11270,2,0,child,
2902,family,11271,1,1,child,
2903,family,11272,26,0,parent,
2903,family,11273,32,1,parent,
2903,family,11274,0,1,child,
2903,family,11275,4,1,child,
2903,family,11276,0,1,child,
2903,family,11277,0,1,child,
2903,family,11278,1,0,child,
2903,family,11279,0,1,child,
2903,family,11280,0,1,child,
2904,family,11281,61,0,parent,
2904,family,11282,64,1,parent,
2904,family,11283,12,0,child,
2904,family,11284,8,1,child,
2904,family,11285,9,0,child,
2905,family,11286,36,0,parent,
2905,family,11287,44,1,parent,
2905,family,11288,5,0,child,
2906,family,11289,26,0,parent,
2906,family,11290,29,1,parent,
2906,family,11291,0,0,child,
2907,family,11292,48,0,parent,
2907,family,11293,51,1,parent,
2907,family,11294,12,1,child,
2907,family,11295,10,1,child,
2907,family,11296,15,0,child,
2908,family,11297,55,0,parent,
2908,family,11298,58,1,parent,
2908,family,11299,4,0,child,
2908,family,11300,5,0,child,
2909,family,11301,32,0,parent,
2909,family,11302,31,1,parent,
2909,family,11303,6,1,child,
2909,family,11304,3,0,child,
2909,family,11305,4,1,child,
2910,family,11306,43,0,parent,
2910,family,11307,40,1,parent,
2910,family,11308,0,0,child,
2910,family,11309,2,0,child,
2910,family,20625,79,0,grandparent,
2910,family,20626,75,0,grandparent,
2911,family,11310,32,0,parent,
2911,family,11311,30,1,parent,
2911,family,11312,0,1,child,
2911,family,11313,0,0,child,
2912,family,11314,54,0,parent,
2912,family,11315,51,1,parent,
2912,family,11316,15,0,child,
2913,family,11317,47,0,parent,
2913,family,11318,54,1,parent,
2913,family,11319,2,1,child,
2913,family,11320,5,1,child,
2914,family,11321,25,0,parent,
2914,family,11322,28,1,parent,
2914,family,11323,0,1,child,
2914,family,11324,1,0,child,
2914,family,11325,0,0,child,
2914,family,11326,0,0,child,
2915,family,11327,40,0,parent,
2915,family,11328,37,1,parent,
2915,family,11329,1,1,child,
2916,family,11330,53,0,parent,
2916,family,11331,52,1,parent,
2916,family,11332,2,0,child,
2916,family,21716,91,0,grandparent,
2916,family,21717,87,0,grandparent,
2917,family,11333,37,0,parent,
2917,family,11334,44,1,parent,
2917,family,11335,3,1,child,
2918,family,11336,45,0,parent,
2918,family,11337,52,1,parent,
2918,family,11338,16,0,child,
2919,family,11339,38,0,parent,
2919,family,11340,35,1,parent,
2919,family,11341,11,0,child,
2919,family,11342,14,1,child,
2920,family,11343,33,0,parent,
2920,family,11344,26,1,parent,
2920,family,11345,9,1,child,
2920,family,11346,6,0,child,
2920,family,11347,11,1,child,
2921,family,11348,42,0,parent,
2921,family,11349,42,1,parent,
2921,family,11350,1,0,child,
2922,family,11351,48,0,parent,
2922,family,11352,45,1,parent,
2922,family,11353,15,0,child,
2922,family,11354,12,1,child,
2922,family,11355,17,0,child,
2923,family,11356,48,0,parent,
2923,family,11357,51,1,parent,
2923,family,11358,12,1,child,
2923,family,11359,15,0,child,
2923,family,11360,13,0,child,
2924,family,11361,34,0,parent,
2924,family,11362,31,1,parent,
2924,family,11363,15,1,child,
2925,family,11364,25,0,parent,
2925,family,11365,30,1,parent,
2925,family,11366,1,1,child,
2926,family,11367,50,0,parent,
2926,family,11368,51,1,parent,
2926,family,11369,3,1,child,
2927,family,11370,47,0,parent,
2927,family,11371,50,1,parent,
2927,family,11372,2,1,child,
2928,family,11373,41,0,parent,
2928,family,11374,38,1,parent,
2928,family,11375,15,0,child,
2928,family,11376,13,0,child,
2929,family,11377,41,0,parent,
2929,family,11378,42,1,parent,
2929,family,11379,6,1,child,
2929,family,11380,8,0,child,
2929,family,11381,11,0,child,
2930,family,11382,51,0,parent,
2930,family,11383,53,1,parent,
2930,family,11384,5,0,child,
2931,family,11385,47,0,parent,
2931,family,11386,53,1,parent,
2931,family,11387,4,1,child,
2931,family,11388,5,0,child,
2931,family,21364,86,1,grandparent,
2932,family,11389,44,0,parent,
2932,family,11390,35,1,parent,
2932,family,11391,5,1,child,
2933,family,11392,44,0,parent,
2933,family,11393,35,1,parent,
2933,family,11394,4,1,child,
2934,family,11395,43,0,parent,
2934,family,11396,41,1,parent,
2934,family,11397,17,1,child,
2934,family,11398,14,0,child,
2934,family,21214,68,0,grandparent,
2935,family,11399,56,0,parent,
2935,family,11400,55,1,parent,
2935,family,11401,8,1,child,
2935,family,11402,7,1,child,
2936,family,11403,40,0,parent,
2936,family,11404,39,1,parent,
2936,family,11405,14,0,child,
2936,family,11406,14,0,child,
2937,family,11407,40,0,parent,
2937,family,11408,43,1,parent,
2937,family,11409,4,0,child,
2937,family,11410,5,0,child,
2938,family,11411,48,0,parent,
2938,family,11412,53,1,parent,
2938,family,11413,3,1,child,
2939,family,11414,38,0,parent,
2939,family,11415,41,1,parent,
2939,family,11416,11,1,child,
2939,family,11417,9,1,child,
2940,family,11418,25,0,parent,
2940,family,11419,32,1,parent,
2940,family,11420,1,1,child,
2941,family,11421,50,0,parent,
2941,family,11422,52,1,parent,
2941,family,11423,16,0,child,
2941,family,11424,17,0,child,
2942,family,11425,50,0,parent,
2942,family,11426,54,1,parent,
2942,family,11427,14,0,child,
2943,family,11428,45,0,parent,
2943,family,11429,47,1,parent,
2943,family,11430,5,1,child,
2944,family,11431,46,0,parent,
2944,family,11432,52,1,parent,
2944,family,11433,8,1,child,
2945,family,11434,46,0,parent,
2945,family,11435,47,1,parent,
2945,family,11436,5,0,child,
2946,family,11437,35,0,parent,
2946,family,11438,35,1,parent,
2946,family,11439,4,0,child,
2946,family,11440,3,1,child,
2946,family,21572,65,0,grandparent,
2947,family,11441,38,0,parent,
2947,family,11442,42,1,parent,
2947,family,11443,11,0,child,
2947,family,21554,71,1,grandparent,
2947,family,21555,65,0,grandparent,
2948,family,11444,35,0,parent,
2948,family,11445,38,1,parent,
2948,family,11446,15,1,child,
2949,family,11447,51,0,parent,
2949,family,11448,54,1,parent,
2949,family,11449,11,0,child,
2949,family,11450,15,1,child,
2949,family,11451,13,1,child,
2949,family,20662,83,1,grandparent,
2949,family,20663,89,0,grandparent,
2950,family,11452,27,0,parent,
2950,family,11453,34,1,parent,
2950,family,11454,10,1,child,
2950,family,11455,11,1,child,
2951,family,11456,75,0,parent,
2951,family,11457,65,1,parent,
2951,family,11458,13,0,child,
2951,family,11459,16,0,child,
2951,family,11460,12,0,child,
2951,family,11461,9,0,child,
2952,family,11462,40,0,parent,
2952,family,11463,40,1,parent,
2952,family,11464,10,0,child,
2952,family,11465,16,1,child,
2952,family,11466,12,1,child,
2952,family,11467,8,1,child,
2952,family,11468,14,0,child,
2953,family,11469,39,0,parent,
2953,family,11470,43,1,parent,
2953,family,11471,13,1,child,
2954,family,11472,36,0,parent,
2954,family,11473,35,1,parent,
2954,family,11474,17,1,child,
2955,family,11475,53,0,parent,
2955,family,11476,46,1,parent,
2955,family,11477,14,0,child,
2955,family,11478,15,0,child,
2956,family,11479,37,0,parent,
2956,family,11480,41,1,parent,
2956,family,11481,15,1,child,
2956,family,11482,15,0,child,
2957,family,11483,45,0,parent,
2957,family,11484,52,1,parent,
2957,family,11485,1,1,child,
2958,family,11486,45,0,parent,
2958,family,11487,50,1,parent,
2958,family,11488,4,0,child,
2959,family,11489,40,0,parent,
2959,family,11490,42,1,parent,
2959,family,11491,14,0,child,
2959,family,11492,15,0,child,
2960,family,11493,33,0,parent,
2960,family,11494,29,1,parent,
2960,family,11495,5,1,child,
2960,family,11496,7,1,child,
